question,class
"Quels sont les horaires d’ouverture de la bureau des carrières , merci d’avance ?",service_campus
"Bonjour, est-il possible de savoir quand a lieu le prochain cours de algèbre avancée … ?",emploi_du_temps
"S'il vous plaît, pourriez-vous me dire : Comment demander un report d’admission ?",procedure_administrative
"Où consulter le code de conduite des étudiants , merci d’avance ?",reglement
"Pardon, combien d’absences sont autorisées avant une sanction … ?",reglement
"Excusez-moi, J’aimerais savoir quand se déroule le cours de psychologie cognitive. — si possible ?",emploi_du_temps
J’aimerais savoir : Où et à quelle heure est mon cours du mercredi à 16h30 ?,emploi_du_temps
J’aimerais savoir : Comment me connecter au Wi-Fi de l’université ?,service_campus
"Bonsoir, Pourriez-vous me dire : Quelles sont les règles pour le retrait d’un cours  !?",reglement
"Bonjour, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
"S'il vous plaît, comment demander un report d’admission ?",procedure_administrative
Comment me connecter au portail étudiant de l’université ?,service_campus
"Bonsoir, quelles sont les règles pour le retrait d’un cours ?",reglement
"Puis-je changer de majeure ou de spécialisation en cours d’année , pour la semaine prochaine ?",formation
"Y a-t-il un règlement spécifique pour les stages , pour la semaine prochaine ?",reglement
J’aimerais savoir : Où soumettre la demande de carte étudiante ?,procedure_administrative
Comment demannnder un relevé officiel ?,procedure_administrative
Où puis-je imprimer mes documents sur le campus ?,service_campus
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Quels sont les horaires d’ouverture de la maison des étudiants , c’est urgent ?",service_campus
Ou consulter le code de conduite des etudiants ?,reglement
Où déposer mon dossier pour mettre à jour mon adresse ?,procedure_administrative
"Le VPN ne fonctionne pas, que puis-je faire , pour aujourd’hui ?",service_campus
Que se passe-t-il en cas de triche à un examen ?,reglement
Comment réussir le prochain module de statistiques ?,formation
J’aimerais savoir : Puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Quelle est la date limite pour la demande d’aide financière ?,procedure_administrative
Y a-t-il un règlement spécifique pour les stages  ??,reglement
Puis-je réserver une salle de travail ou un terrain de sport ?,service_campus
"Bonjour, Pourriez-vous me dire : J’aimerais savoir quand se déroule le cours de chimie organique ?",emploi_du_temps
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Excusez-moi, est-il possible de savoir quand a lieu le prochain cours de robotique ?",emploi_du_temps
"Excusez-moi, quels sont les horaires d’ouverture de la centre de santé ?",service_campus
"Pardon, J’aimerais savoir : Où puis-je imprimer mes documents sur le campus ?",service_campus
Pourriez-vous me dire : Y a-t-il un règlement spécifique pour les stages ?,reglement
"Bonsoir, Où soumettre la demande de carte étudiante ?",procedure_administrative
"S'il vous plaît, quelles sont les matières principales en Philosophie ?",formation
J’aimerais savoir : Quel est l’horaire du cours de analyse de données avec le professeur Dubois ?,emploi_du_temps
Pouvez-vous me donner l’emploi du temps du semestre de automne pour analyse de donnees ?,emploi_du_temps
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
Pourriez-vous me dire : Quelles sont les matières principales en Informatique ?,formation
"Bonjour, j’aimerais savoir : Quelles sont les UE obligatoires pour le Licence Histoire ?",formation
"S'il vous plaît, Où puis-je imprimer mes documents sur le campus ?",service_campus
Est-il possible de savoir quelle est la date limite pour l’inscription aux cours … ?,procedure_administrative
"Comment demander un relevé officiel , merci d’avance ?",procedure_administrative
"Bonjour, comment me connecter au Wi-Fi de l’université ?",service_campus
Est-il possible de savoir pouvez-vous me donner l’emploi du temps du semestre de automne pour économie ?,emploi_du_temps
Quels sont les prérequis pour le Licence Histoire  ??,formation
Quelles sont les UE obligatoires pour le Parcours Data Science ?,formation
"Puis-je changer de majeure ou de spécialisation en cours d’année , si possible ?",formation
Existe-t-il un minimum de crédits ou de moyenne par semestre ?,reglement
J’aimerais savoir : À quelle heure commencent les TD de économie ?,emploi_du_temps
"S'il vous plaît, J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
"Excusez-moi, Puis-je réserver une salle de travail ou un terrain de sport ?",service_campus
Quels sont les prérequis pour le MBA Finance ?,formation
Où consulter le code de conduite des étudiants ?,reglement
Est-il possible de savoir comment réussir le prochain module de statistiques ?,formation
Quels documents sont requis pour un changement de parcours ?,procedure_administrative
"Pardon, j’aimerais savoir quand se déroule le cours de biologie cellulaire. ?",emploi_du_temps
"À quelle heure commencent les TD de économie , pour la semaine prochaine ?",emploi_du_temps
"Le ENT ne fonctionne pas, que puis-je faire ?",service_campus
Quelles sont les règles pour le retrait d’un cours ?,reglement
Est-il possible de savoir comment demander un report d’admission ?,procedure_administrative
Petite question : à quelle heure commencent les TD de psychologie cognitive ?,emploi_du_temps
Comment demander un report d’admission ?,procedure_administrative
"Bonsoir, Quels sont les horaires d’ouverture de la gymnase ?",service_campus
"Comment demander un report d’admission , pour la semaine prochaine ?",procedure_administrative
Quand a lieu le prochain cours de robotique … ?,emploi_du_temps
"Bonsoir, où soumettre la demande de carte étudiante ?",procedure_administrative
Pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de chimie organique ?,emploi_du_temps
Quelle est la politique concernant le plagiat ?,reglement
Quels sont les horaires d’ouverture de la maison des étudiants ?,service_campus
Où et à quelle heure est mon cours du vendredi à 8h30 ?,emploi_du_temps
Quelles sont les règles pour le retrait d’un cours ?,reglement
"Pardon, Quelles sont les UE obligatoires pour le Master Robotique ?",formation
"Bonsoir, Que se passe-t-il en cas de triche à un examen ?",reglement
"Excusez-moi, Pouvez-vous me donner l’emploi du temps du semestre de automne pour robotique ?",emploi_du_temps
"Pardon, j’aimerais savoir : Quelle est la date limite pour la demande d’aide financière ?",procedure_administrative
Que se passe-t-il en cas de triche à un examen ?,reglement
Quels sont les horaires d’ouverture de la gymnase ?,service_campus
J’aimerais savoir quand se déroule le cours de microéconomie. ?,emploi_du_temps
Où soumettre la demande de carte étudiante ?,procedure_administrative
"Pardon, pourriez-vous me dire : Où se trouve la centre de santé , si possible ?",service_campus
J’aimerais savoir : Où et à quelle heure est mon cours du vendredi à 8h30 ?! ?,emploi_du_temps
Petite question : Quelle est la politique concernant le probation académique … ?,reglement
"Bonsoir, à quelle heure commencent les TD de microéconomie ?",emploi_du_temps
"Pardon, j’aimerais savoir : Quels sont les prérequis pour le Master Psychologie ?",formation
"Comment me connecter au Wi-Fi de l’université , si possible ?",service_campus
"Pardon, Où soumettre la demande de carte étudiante ?",procedure_administrative
J’aimerais savoir quand se déroule le cours de droit public. ?,emploi_du_temps
Combien de crédits faut-il pour se spécialiser en Biologie ?,formation
Est-il possible de savoir comment candidater pour la remise de diplôme ?,procedure_administrative
Où consulter le code de conduite des étudiants ?,reglement
Quelle est la politique concernant le plagiat ?,reglement
Où consulter le code de conduite des étudiants ?,reglement
Petite question : Est-il possible de savoir comment demander un report d’admission ?,procedure_administrative
Est-il possible de savoir quels sont les horaires d’ouverture de la gymnase ?,service_campus
Est-il possible de savoir où puis-je imprimer mes documents sur le campus ?,service_campus
"Petite question : À quelle heure commencent les TD de algèbre avancée , si possible ?",emploi_du_temps
"Excusez-moi, pourriez-vous me dire : Pourriez-vous m’indiquer le créneau de économie , merci d’avance ?",emploi_du_temps
J’aimerais savoir : Où soumettre la demande de carte étudiante ?! ?,procedure_administrative
J’aimerais savoir : Quel est l’horaire du cours de chimie organique avec le professeur Nguyen ?,emploi_du_temps
"J’aimerais savoir : J’ai perdu mes clés, où se situe le bureau des objets trouvés ?! ?",service_campus
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
Quelle est la date limite pour l’inscription aux cours ?,procedure_administrative
"Bonjour, est-il possible de savoir où consulter le code de conduite des étudiants ?",reglement
"Pardon, pourriez-vous me dire : Où et à quelle heure est mon cours du jeudi à 10h00 ?",emploi_du_temps
"Pourriez-vous me dire : J’ai perdu mes clés, où se situe le bureau des objets trouvés ?",service_campus
À quelle heure commencent les TD de littérature moderne ?,emploi_du_temps
"S'il vous plaît, Est-il possible de savoir comment réussir le prochain module de statistiques ?",formation
"Excusez-moi, Quels sont les prérequis pour le Parcours Data Science ?",formation
"Quelles sont les matières principales en Informatique , pour la semaine prochaine ?",formation
Est-il possible de savoir combien de crédits faut-il pour se spécialiser en Psychologie ?,formation
J’aimerais savoir : Quels sont les prérequis pour le Master Psychologie ?,formation
Quels sont les horaires d’ouverture de la service logement ?,service_campus
"Excusez-moi, Quelle est la politique concernant le retards ?",reglement
"Où soumettre la demande de carte étudiante , pour aujourd’hui ?",procedure_administrative
Comment me connecter au ENT de l’université ?,service_campus
Combien de crédits faut-il pour se spécialiser en Philosophie ?,formation
Est-il possible de savoir puis-je changer de majeure ou de spécialisation en cours d’année ?,formation
Est-il possible de savoir combien d’absences sont autorisées avant une sanction ?,reglement
Pouvez-vous me donner l’emploi du temps du semestre de automne pour algèbre avancée ?,emploi_du_temps
"Le VPN ne fonctionne pas, que puis-je faire ?",service_campus
